"","sample","read_id","isize"
"2837","CMV","NB502000:222:HTNM7BGX9:3:21610:18439:15584 .1",70
"2839","CMV","NB502000:222:HTNM7BGX9:3:21611:18152:10648 .1",64
"2841","CMV","NB502000:222:HTNM7BGX9:3:21611:23775:11199 .1",94
"2843","CMV","NB502000:222:HTNM7BGX9:3:21611:8060:12481 .1",237
"2845","CMV","NB502000:222:HTNM7BGX9:3:21611:13109:18150 .1",88
"2847","CMV","NB502000:222:HTNM7BGX9:3:21612:11580:19760 .1",48
"2849","CMV","NB502000:222:HTNM7BGX9:3:22402:18217:4422 .1",144
"2852","CMV","NB502000:222:HTNM7BGX9:3:22402:17857:8187 .1",57
"2854","CMV","NB502000:222:HTNM7BGX9:3:22402:17648:14487 .1",178
"2856","CMV","NB502000:222:HTNM7BGX9:3:22405:23816:4132 .1",63
"2858","CMV","NB502000:222:HTNM7BGX9:3:22405:23362:5432 .1",334
"2860","CMV","NB502000:222:HTNM7BGX9:3:22405:13742:20143 .1",47
"2862","CMV","NB502000:222:HTNM7BGX9:3:22406:4416:15577 .1",73
"2864","CMV","NB502000:222:HTNM7BGX9:3:22406:25501:16967 .1",84
"2866","CMV","NB502000:222:HTNM7BGX9:3:22406:8803:17492 .1",60
"2868","CMV","NB502000:222:HTNM7BGX9:3:22406:12292:19184 .1",53
"2870","CMV","NB502000:222:HTNM7BGX9:3:22407:9946:9237 .1",147
"2872","CMV","NB502000:222:HTNM7BGX9:3:22407:21669:11204 .1",460
"2874","CMV","NB502000:222:HTNM7BGX9:3:22409:5292:2983 .1",268
"2876","CMV","NB502000:222:HTNM7BGX9:3:22409:19048:3260 .1",56
"2878","CMV","NB502000:222:HTNM7BGX9:3:22409:4209:4345 .1",134
"2880","CMV","NB502000:222:HTNM7BGX9:3:22409:14242:6962 .1",181
"2882","CMV","NB502000:222:HTNM7BGX9:3:22409:18669:16236 .1",303
"2884","CMV","NB502000:222:HTNM7BGX9:3:22410:3776:9637 .1",65
"2886","CMV","NB502000:222:HTNM7BGX9:3:22410:5833:12947 .1",53
"2888","CMV","NB502000:222:HTNM7BGX9:3:22411:21497:15268 .1",185
"2890","CMV","NB502000:222:HTNM7BGX9:3:22412:9469:15532 .1",177
"2892","CMV","NB502000:222:HTNM7BGX9:3:22412:5682:16421 .1",38
"2894","CMV","NB502000:222:HTNM7BGX9:3:22412:22193:18863 .1",53
"2896","CMV","NB502000:222:HTNM7BGX9:3:22501:18253:20253 .1",373
"2898","CMV","NB502000:222:HTNM7BGX9:3:22502:18036:1614 .1",58
"2900","CMV","NB502000:222:HTNM7BGX9:3:22502:5454:4447 .1",60
"2902","CMV","NB502000:222:HTNM7BGX9:3:22502:10349:11638 .1",286
"2904","CMV","NB502000:222:HTNM7BGX9:3:22502:6542:17001 .1",177
"2906","CMV","NB502000:222:HTNM7BGX9:3:22503:21062:2264 .1",57
"2908","CMV","NB502000:222:HTNM7BGX9:3:22504:17965:2725 .1",205
"2910","CMV","NB502000:222:HTNM7BGX9:3:22504:10354:2906 .1",265
"2912","CMV","NB502000:222:HTNM7BGX9:3:22504:15874:4315 .1",460
"2914","CMV","NB502000:222:HTNM7BGX9:3:22504:2577:11758 .1",249
"2916","CMV","NB502000:222:HTNM7BGX9:3:22505:13127:19385 .1",140
"2918","CMV","NB502000:222:HTNM7BGX9:3:22506:26212:7006 .1",171
"2920","CMV","NB502000:222:HTNM7BGX9:3:22507:16581:2137 .1",105
"2922","CMV","NB502000:222:HTNM7BGX9:3:22507:22667:4004 .1",105
"2926","CMV","NB502000:222:HTNM7BGX9:3:22508:7667:2308 .1",64
"2928","CMV","NB502000:222:HTNM7BGX9:3:22508:5144:4750 .1",69
"2930","CMV","NB502000:222:HTNM7BGX9:3:22508:16860:4752 .1",92
"2932","CMV","NB502000:222:HTNM7BGX9:3:22508:9087:8626 .1",88
"2934","CMV","NB502000:222:HTNM7BGX9:3:22508:19726:8631 .1",434
"2936","CMV","NB502000:222:HTNM7BGX9:3:22508:23185:12324 .1",176
"2938","CMV","NB502000:222:HTNM7BGX9:3:22508:10227:17039 .1",91
"2940","CMV","NB502000:222:HTNM7BGX9:3:22509:20474:16022 .1",345
"2942","CMV","NB502000:222:HTNM7BGX9:3:22510:3088:6204 .1",61
"2944","CMV","NB502000:222:HTNM7BGX9:3:22510:7982:7677 .1",64
"2946","CMV","NB502000:222:HTNM7BGX9:3:22510:1230:8663 .1",194
"2949","CMV","NB502000:222:HTNM7BGX9:3:22511:22927:8236 .1",69
"2953","CMV","NB502000:222:HTNM7BGX9:3:22511:14128:12372 .1",57
"2955","CMV","NB502000:222:HTNM7BGX9:3:22511:14896:16789 .1",86
"2957","CMV","NB502000:222:HTNM7BGX9:3:22512:22056:2224 .1",148
"2959","CMV","NB502000:222:HTNM7BGX9:3:22512:1542:9489 .1",65
"2961","CMV","NB502000:222:HTNM7BGX9:3:22512:4590:10338 .1",52
"2963","CMV","NB502000:222:HTNM7BGX9:3:22601:9247:13997 .1",140
"2965","CMV","NB502000:222:HTNM7BGX9:3:22601:15662:19590 .1",308
"2967","CMV","NB502000:222:HTNM7BGX9:3:22602:24497:8147 .1",492
"2969","CMV","NB502000:222:HTNM7BGX9:3:22603:6517:11306 .1",92
"2971","CMV","NB502000:222:HTNM7BGX9:3:22603:24917:14827 .1",447
"2973","CMV","NB502000:222:HTNM7BGX9:3:22606:26377:1826 .1",286
"2975","CMV","NB502000:222:HTNM7BGX9:3:22606:5197:8459 .1",151
"2977","CMV","NB502000:222:HTNM7BGX9:3:22606:9859:9455 .1",144
"2980","CMV","NB502000:222:HTNM7BGX9:3:22607:7344:4829 .1",44
"2982","CMV","NB502000:222:HTNM7BGX9:3:22608:10584:4980 .1",91
"2984","CMV","NB502000:222:HTNM7BGX9:3:22609:11397:3897 .1",60
"2986","CMV","NB502000:222:HTNM7BGX9:3:22609:17805:13173 .1",175
"2988","CMV","NB502000:222:HTNM7BGX9:3:22610:8610:5709 .1",453
"2990","CMV","NB502000:222:HTNM7BGX9:3:22610:11938:13543 .1",74
"2992","CMV","NB502000:222:HTNM7BGX9:3:22612:19200:19902 .1",144
"2994","CMV","NB502000:222:HTNM7BGX9:3:23401:20959:9677 .1",53
"2996","CMV","NB502000:222:HTNM7BGX9:3:23402:5743:10747 .1",54
"2998","CMV","NB502000:222:HTNM7BGX9:3:23403:3399:7313 .1",275
"3000","CMV","NB502000:222:HTNM7BGX9:3:23404:16171:3307 .1",176
"3002","CMV","NB502000:222:HTNM7BGX9:3:23404:23701:16608 .1",56
"3004","CMV","NB502000:222:HTNM7BGX9:3:23404:18880:16935 .1",71
"3006","CMV","NB502000:222:HTNM7BGX9:3:23405:1909:3869 .1",52
"3008","CMV","NB502000:222:HTNM7BGX9:3:23405:12024:4647 .1",305
"3010","CMV","NB502000:222:HTNM7BGX9:3:23405:20995:7793 .1",84
"3012","CMV","NB502000:222:HTNM7BGX9:3:23405:9309:12118 .1",180
"3014","CMV","NB502000:222:HTNM7BGX9:3:23405:7602:12900 .1",336
"3016","CMV","NB502000:222:HTNM7BGX9:3:23405:25980:18311 .1",77
"3018","CMV","NB502000:222:HTNM7BGX9:3:23406:13754:8781 .1",125
"3020","CMV","NB502000:222:HTNM7BGX9:3:23406:14810:14955 .1",166
"3022","CMV","NB502000:222:HTNM7BGX9:3:23407:14866:17303 .1",83
"3024","CMV","NB502000:222:HTNM7BGX9:3:23407:9372:17846 .1",101
"3026","CMV","NB502000:222:HTNM7BGX9:3:23408:25906:7534 .1",110
"3028","CMV","NB502000:222:HTNM7BGX9:3:23408:3734:12704 .1",52
"3030","CMV","NB502000:222:HTNM7BGX9:3:23409:18042:1629 .1",317
"3032","CMV","NB502000:222:HTNM7BGX9:3:23409:21901:8140 .1",110
"3034","CMV","NB502000:222:HTNM7BGX9:3:23410:9948:1725 .1",58
"3037","CMV","NB502000:222:HTNM7BGX9:3:23411:10305:6366 .1",166
"3039","CMV","NB502000:222:HTNM7BGX9:3:23412:3932:16411 .1",54
"3041","CMV","NB502000:222:HTNM7BGX9:3:23412:6521:18025 .1",220
"3043","CMV","NB502000:222:HTNM7BGX9:3:23501:7108:6512 .1",178
"3045","CMV","NB502000:222:HTNM7BGX9:3:23501:22526:10970 .1",212
"3047","CMV","NB502000:222:HTNM7BGX9:3:23501:6329:11860 .1",307
"3049","CMV","NB502000:222:HTNM7BGX9:3:23502:21446:5393 .1",378
"3051","CMV","NB502000:222:HTNM7BGX9:3:23502:10606:6136 .1",68
"3053","CMV","NB502000:222:HTNM7BGX9:3:23502:10876:7355 .1",168
"3055","CMV","NB502000:222:HTNM7BGX9:3:23502:5387:18666 .1",173
"3057","CMV","NB502000:222:HTNM7BGX9:3:23503:19657:2387 .1",160
"3059","CMV","NB502000:222:HTNM7BGX9:3:23503:3796:13946 .1",54
"3061","CMV","NB502000:222:HTNM7BGX9:3:23503:4621:16606 .1",72
"3063","CMV","NB502000:222:HTNM7BGX9:3:23504:21830:12465 .1",353
"3065","CMV","NB502000:222:HTNM7BGX9:3:23504:21306:12694 .1",77
"3067","CMV","NB502000:222:HTNM7BGX9:3:23505:13643:14630 .1",92
"3069","CMV","NB502000:222:HTNM7BGX9:3:23505:20858:15622 .1",67
"3071","CMV","NB502000:222:HTNM7BGX9:3:23505:21479:17927 .1",105
"3073","CMV","NB502000:222:HTNM7BGX9:3:23505:13488:19251 .1",70
"3075","CMV","NB502000:222:HTNM7BGX9:3:23506:23312:1391 .1",55
"3077","CMV","NB502000:222:HTNM7BGX9:3:23506:16763:4525 .1",60
"3079","CMV","NB502000:222:HTNM7BGX9:3:23507:13059:2350 .1",62
"3081","CMV","NB502000:222:HTNM7BGX9:3:23507:3848:8434 .1",57
"3083","CMV","NB502000:222:HTNM7BGX9:3:23508:21926:7191 .1",65
"3085","CMV","NB502000:222:HTNM7BGX9:3:23508:13140:8069 .1",103
"3087","CMV","NB502000:222:HTNM7BGX9:3:23508:7163:12339 .1",272
"3089","CMV","NB502000:222:HTNM7BGX9:3:23508:10868:17193 .1",46
"3091","CMV","NB502000:222:HTNM7BGX9:3:23508:8081:18263 .1",323
"3093","CMV","NB502000:222:HTNM7BGX9:3:23508:11336:18751 .1",40
"3095","CMV","NB502000:222:HTNM7BGX9:3:23508:12537:18772 .1",67
"3097","CMV","NB502000:222:HTNM7BGX9:3:23509:8675:3475 .1",48
"3099","CMV","NB502000:222:HTNM7BGX9:3:23509:15291:5863 .1",116
"3101","CMV","NB502000:222:HTNM7BGX9:3:23509:17732:12215 .1",180
"3103","CMV","NB502000:222:HTNM7BGX9:3:23510:15984:3614 .1",43
"3105","CMV","NB502000:222:HTNM7BGX9:3:23510:4566:4016 .1",148
"3107","CMV","NB502000:222:HTNM7BGX9:3:23510:19498:20268 .1",56
"3109","CMV","NB502000:222:HTNM7BGX9:3:23511:1282:5563 .1",224
"3111","CMV","NB502000:222:HTNM7BGX9:3:23511:6928:11021 .1",339
"3113","CMV","NB502000:222:HTNM7BGX9:3:23511:21515:18921 .1",60
"3115","CMV","NB502000:222:HTNM7BGX9:3:23512:6517:3733 .1",184
"3117","CMV","NB502000:222:HTNM7BGX9:3:23512:3132:5709 .1",130
"3119","CMV","NB502000:222:HTNM7BGX9:3:23512:20366:12583 .1",62
"3121","CMV","NB502000:222:HTNM7BGX9:3:23512:25926:17365 .1",97
"3123","CMV","NB502000:222:HTNM7BGX9:3:23601:7676:8081 .1",194
"3125","CMV","NB502000:222:HTNM7BGX9:3:23601:6561:15073 .1",369
"3127","CMV","NB502000:222:HTNM7BGX9:3:23601:6519:19400 .1",76
"3129","CMV","NB502000:222:HTNM7BGX9:3:23602:18597:7559 .1",82
"3131","CMV","NB502000:222:HTNM7BGX9:3:23602:23935:11138 .1",488
"3133","CMV","NB502000:222:HTNM7BGX9:3:23602:4012:19947 .1",316
"3135","CMV","NB502000:222:HTNM7BGX9:3:23603:4079:5858 .1",109
"3137","CMV","NB502000:222:HTNM7BGX9:3:23603:10831:16665 .1",64
"3139","CMV","NB502000:222:HTNM7BGX9:3:23604:4530:2430 .1",47
"3141","CMV","NB502000:222:HTNM7BGX9:3:23605:9184:1544 .1",186
"3143","CMV","NB502000:222:HTNM7BGX9:3:23605:13156:8773 .1",76
"3145","CMV","NB502000:222:HTNM7BGX9:3:23605:10769:10762 .1",161
"3147","CMV","NB502000:222:HTNM7BGX9:3:23605:16161:16658 .1",85
"3149","CMV","NB502000:222:HTNM7BGX9:3:23605:7670:17562 .1",65
"3151","CMV","NB502000:222:HTNM7BGX9:3:23606:25114:4419 .1",143
"3153","CMV","NB502000:222:HTNM7BGX9:3:23606:23639:5132 .1",83
"3155","CMV","NB502000:222:HTNM7BGX9:3:23606:8657:14515 .1",60
"3157","CMV","NB502000:222:HTNM7BGX9:3:23606:16984:15404 .1",67
"3159","CMV","NB502000:222:HTNM7BGX9:3:23607:4414:2054 .1",113
"3161","CMV","NB502000:222:HTNM7BGX9:3:23607:10113:2738 .1",55
"3163","CMV","NB502000:222:HTNM7BGX9:3:23607:12180:6666 .1",66
"3165","CMV","NB502000:222:HTNM7BGX9:3:23607:20938:10508 .1",55
"3167","CMV","NB502000:222:HTNM7BGX9:3:23607:17608:17475 .1",61
"3169","CMV","NB502000:222:HTNM7BGX9:3:23608:12397:10238 .1",180
"3171","CMV","NB502000:222:HTNM7BGX9:3:23608:10011:10634 .1",365
"3173","CMV","NB502000:222:HTNM7BGX9:3:23608:18031:14734 .1",312
"3175","CMV","NB502000:222:HTNM7BGX9:3:23609:17628:19631 .1",94
"3177","CMV","NB502000:222:HTNM7BGX9:3:23610:17618:9513 .1",102
"3179","CMV","NB502000:222:HTNM7BGX9:3:23610:17388:15732 .1",172
"3181","CMV","NB502000:222:HTNM7BGX9:3:23611:6766:3595 .1",188
"3183","CMV","NB502000:222:HTNM7BGX9:3:23612:1538:13685 .1",59
"3185","CMV","NB502000:222:HTNM7BGX9:3:23612:9667:18201 .1",114
"3187","CMV","NB502000:222:HTNM7BGX9:3:23612:3431:18819 .1",203
"3189","CMV","NB502000:222:HTNM7BGX9:4:11401:19961:8364 .1",78
"3191","CMV","NB502000:222:HTNM7BGX9:4:11402:7551:11241 .1",39
"3193","CMV","NB502000:222:HTNM7BGX9:4:11402:10418:15013 .1",144
"3195","CMV","NB502000:222:HTNM7BGX9:4:11403:2026:7274 .1",141
"3197","CMV","NB502000:222:HTNM7BGX9:4:11403:25877:12205 .1",38
"3199","CMV","NB502000:222:HTNM7BGX9:4:11403:8597:12295 .1",296
"3201","CMV","NB502000:222:HTNM7BGX9:4:11405:8718:10860 .1",74
"3203","CMV","NB502000:222:HTNM7BGX9:4:11405:2866:12525 .1",42
"3205","CMV","NB502000:222:HTNM7BGX9:4:11406:24546:9871 .1",175
"3207","CMV","NB502000:222:HTNM7BGX9:4:11406:8033:11174 .1",93
"3209","CMV","NB502000:222:HTNM7BGX9:4:11406:8851:13493 .1",151
"3211","CMV","NB502000:222:HTNM7BGX9:4:11406:25583:13929 .1",352
"3213","CMV","NB502000:222:HTNM7BGX9:4:11406:26192:17830 .1",151
"3215","CMV","NB502000:222:HTNM7BGX9:4:11407:14726:20258 .1",149
"3217","CMV","NB502000:222:HTNM7BGX9:4:11408:19754:12286 .1",163
"3219","CMV","NB502000:222:HTNM7BGX9:4:11409:22822:4496 .1",70
"3221","CMV","NB502000:222:HTNM7BGX9:4:11409:23180:4962 .1",52
"3223","CMV","NB502000:222:HTNM7BGX9:4:11410:13940:12581 .1",396
"3225","CMV","NB502000:222:HTNM7BGX9:4:11410:7620:14050 .1",63
"3227","CMV","NB502000:222:HTNM7BGX9:4:11411:5418:2234 .1",122
"3229","CMV","NB502000:222:HTNM7BGX9:4:11411:5756:5694 .1",87
"3231","CMV","NB502000:222:HTNM7BGX9:4:11411:12717:15481 .1",235
"3233","CMV","NB502000:222:HTNM7BGX9:4:11412:15177:2956 .1",163
"3235","CMV","NB502000:222:HTNM7BGX9:4:11412:4719:3180 .1",243
"3237","CMV","NB502000:222:HTNM7BGX9:4:11412:11037:7166 .1",143
"3240","CMV","NB502000:222:HTNM7BGX9:4:11501:19528:14745 .1",167
"3242","CMV","NB502000:222:HTNM7BGX9:4:11501:5122:17007 .1",134
"3245","CMV","NB502000:222:HTNM7BGX9:4:11502:9484:13178 .1",138
"3247","CMV","NB502000:222:HTNM7BGX9:4:11502:2979:15581 .1",60
"3249","CMV","NB502000:222:HTNM7BGX9:4:11502:7646:18286 .1",108
"3251","CMV","NB502000:222:HTNM7BGX9:4:11503:11848:17116 .1",42
"3253","CMV","NB502000:222:HTNM7BGX9:4:11504:14988:2038 .1",145
"3255","CMV","NB502000:222:HTNM7BGX9:4:11504:16065:9899 .1",79
"3257","CMV","NB502000:222:HTNM7BGX9:4:11504:20381:20367 .1",75
"3259","CMV","NB502000:222:HTNM7BGX9:4:11505:8952:12431 .1",171
"3261","CMV","NB502000:222:HTNM7BGX9:4:11506:9232:17402 .1",46
"3263","CMV","NB502000:222:HTNM7BGX9:4:11507:17220:11419 .1",125
"3265","CMV","NB502000:222:HTNM7BGX9:4:11508:8078:3380 .1",165
"3267","CMV","NB502000:222:HTNM7BGX9:4:11508:2794:12635 .1",52
"3269","CMV","NB502000:222:HTNM7BGX9:4:11509:11895:10971 .1",68
"3271","CMV","NB502000:222:HTNM7BGX9:4:11510:10444:5217 .1",329
"3274","CMV","NB502000:222:HTNM7BGX9:4:11510:22770:14959 .1",161
"3276","CMV","NB502000:222:HTNM7BGX9:4:11510:8706:16817 .1",102
"3278","CMV","NB502000:222:HTNM7BGX9:4:11511:13858:9581 .1",166
"3280","CMV","NB502000:222:HTNM7BGX9:4:11511:13029:18845 .1",50
"3282","CMV","NB502000:222:HTNM7BGX9:4:11512:26142:4727 .1",168
"3284","CMV","NB502000:222:HTNM7BGX9:4:11512:15617:6404 .1",103
"3289","CMV","NB502000:222:HTNM7BGX9:4:11512:3348:19794 .1",65
"3291","CMV","NB502000:222:HTNM7BGX9:4:11601:6887:1833 .1",129
"3295","CMV","NB502000:222:HTNM7BGX9:4:11601:21646:13558 .1",38
"3297","CMV","NB502000:222:HTNM7BGX9:4:11601:23455:16492 .1",60
"3300","CMV","NB502000:222:HTNM7BGX9:4:11602:12279:11289 .1",95
"3302","CMV","NB502000:222:HTNM7BGX9:4:11602:7225:14268 .1",85
"3304","CMV","NB502000:222:HTNM7BGX9:4:11602:13975:16358 .1",414
"3306","CMV","NB502000:222:HTNM7BGX9:4:11602:19252:20236 .1",114
"3308","CMV","NB502000:222:HTNM7BGX9:4:11603:23360:1539 .1",342
"3310","CMV","NB502000:222:HTNM7BGX9:4:11603:11832:2500 .1",100
"3312","CMV","NB502000:222:HTNM7BGX9:4:11603:17364:12547 .1",147
"3314","CMV","NB502000:222:HTNM7BGX9:4:11603:20540:15845 .1",52
"3316","CMV","NB502000:222:HTNM7BGX9:4:11604:16438:6577 .1",299
"3318","CMV","NB502000:222:HTNM7BGX9:4:11604:17591:12230 .1",51
"3320","CMV","NB502000:222:HTNM7BGX9:4:11605:22671:16889 .1",149
"3322","CMV","NB502000:222:HTNM7BGX9:4:11606:13638:13883 .1",164
"3324","CMV","NB502000:222:HTNM7BGX9:4:11608:20008:7781 .1",53
"3326","CMV","NB502000:222:HTNM7BGX9:4:11608:3624:11933 .1",156
"3328","CMV","NB502000:222:HTNM7BGX9:4:11608:22369:16898 .1",61
"3330","CMV","NB502000:222:HTNM7BGX9:4:11609:6774:12254 .1",456
"3332","CMV","NB502000:222:HTNM7BGX9:4:11609:11405:12867 .1",84
"3334","CMV","NB502000:222:HTNM7BGX9:4:11609:22060:15739 .1",75
"3336","CMV","NB502000:222:HTNM7BGX9:4:11610:8387:3491 .1",459
"3338","CMV","NB502000:222:HTNM7BGX9:4:11610:3633:9997 .1",59
"3340","CMV","NB502000:222:HTNM7BGX9:4:11610:1815:16216 .1",183
"3342","CMV","NB502000:222:HTNM7BGX9:4:11611:12634:6174 .1",71
"3345","CMV","NB502000:222:HTNM7BGX9:4:11611:18087:8284 .1",181
"3347","CMV","NB502000:222:HTNM7BGX9:4:11611:18979:9426 .1",47
"3349","CMV","NB502000:222:HTNM7BGX9:4:11611:17501:12864 .1",139
"3351","CMV","NB502000:222:HTNM7BGX9:4:11612:13208:2326 .1",107
"3353","CMV","NB502000:222:HTNM7BGX9:4:11612:5880:3111 .1",52
"3355","CMV","NB502000:222:HTNM7BGX9:4:11612:14214:5037 .1",79
"3357","CMV","NB502000:222:HTNM7BGX9:4:11612:15367:7078 .1",55
"3359","CMV","NB502000:222:HTNM7BGX9:4:11612:10132:16846 .1",53
"3361","CMV","NB502000:222:HTNM7BGX9:4:12401:11642:9240 .1",147
"3363","CMV","NB502000:222:HTNM7BGX9:4:12401:9566:12211 .1",319
"3365","CMV","NB502000:222:HTNM7BGX9:4:12401:6527:17452 .1",73
"3367","CMV","NB502000:222:HTNM7BGX9:4:12402:17337:1069 .1",50
"3369","CMV","NB502000:222:HTNM7BGX9:4:12402:7508:14786 .1",132
"3371","CMV","NB502000:222:HTNM7BGX9:4:12402:2893:15038 .1",309
"3373","CMV","NB502000:222:HTNM7BGX9:4:12403:25560:13395 .1",128
"3375","CMV","NB502000:222:HTNM7BGX9:4:12403:15191:14893 .1",167
"3377","CMV","NB502000:222:HTNM7BGX9:4:12403:14171:14898 .1",101
"3379","CMV","NB502000:222:HTNM7BGX9:4:12404:2793:5765 .1",170
"3381","CMV","NB502000:222:HTNM7BGX9:4:12404:14174:11895 .1",324
"3383","CMV","NB502000:222:HTNM7BGX9:4:12405:1431:1980 .1",75
"3385","CMV","NB502000:222:HTNM7BGX9:4:12405:12648:2475 .1",52
"3387","CMV","NB502000:222:HTNM7BGX9:4:12405:6403:4893 .1",84
"3389","CMV","NB502000:222:HTNM7BGX9:4:12405:5910:16872 .1",62
"3391","CMV","NB502000:222:HTNM7BGX9:4:12405:17270:19115 .1",41
"3393","CMV","NB502000:222:HTNM7BGX9:4:12407:19241:6043 .1",39
"3395","CMV","NB502000:222:HTNM7BGX9:4:12408:7105:14313 .1",46
"3397","CMV","NB502000:222:HTNM7BGX9:4:12409:12572:8205 .1",139
"3399","CMV","NB502000:222:HTNM7BGX9:4:12409:7848:9659 .1",101
"3401","CMV","NB502000:222:HTNM7BGX9:4:12410:23688:12552 .1",53
"3403","CMV","NB502000:222:HTNM7BGX9:4:12410:4059:14398 .1",131
"3405","CMV","NB502000:222:HTNM7BGX9:4:12410:20796:15023 .1",53
"3407","CMV","NB502000:222:HTNM7BGX9:4:12410:19829:17239 .1",176
"3409","CMV","NB502000:222:HTNM7BGX9:4:12411:7660:1079 .1",103
"3411","CMV","NB502000:222:HTNM7BGX9:4:12411:9906:3757 .1",182
"3413","CMV","NB502000:222:HTNM7BGX9:4:12412:22563:5021 .1",478
"3415","CMV","NB502000:222:HTNM7BGX9:4:12412:17646:6018 .1",70
"3417","CMV","NB502000:222:HTNM7BGX9:4:12412:14979:6638 .1",136
"3419","CMV","NB502000:222:HTNM7BGX9:4:12501:3089:8323 .1",39
"3421","CMV","NB502000:222:HTNM7BGX9:4:12501:9369:17174 .1",42
"3423","CMV","NB502000:222:HTNM7BGX9:4:12501:16552:19996 .1",110
"3425","CMV","NB502000:222:HTNM7BGX9:4:12502:3875:2831 .1",292
"3427","CMV","NB502000:222:HTNM7BGX9:4:12502:14033:3692 .1",72
"3429","CMV","NB502000:222:HTNM7BGX9:4:12503:17774:13134 .1",62
"3431","CMV","NB502000:222:HTNM7BGX9:4:12503:23007:20261 .1",73
"3433","CMV","NB502000:222:HTNM7BGX9:4:12504:6604:7905 .1",80
"3435","CMV","NB502000:222:HTNM7BGX9:4:12504:3623:11232 .1",137
"3437","CMV","NB502000:222:HTNM7BGX9:4:12505:7164:7910 .1",128
"3439","CMV","NB502000:222:HTNM7BGX9:4:12505:20228:9779 .1",91
"3441","CMV","NB502000:222:HTNM7BGX9:4:12505:3151:12832 .1",218
"3443","CMV","NB502000:222:HTNM7BGX9:4:12507:19680:4513 .1",303
"3449","CMV","NB502000:222:HTNM7BGX9:4:12508:7229:4279 .1",289
"3451","CMV","NB502000:222:HTNM7BGX9:4:12508:22543:12635 .1",51
"3453","CMV","NB502000:222:HTNM7BGX9:4:12509:6266:12852 .1",310
"3455","CMV","NB502000:222:HTNM7BGX9:4:12509:12158:19771 .1",48
"3457","CMV","NB502000:222:HTNM7BGX9:4:12510:16258:4546 .1",41
"3459","CMV","NB502000:222:HTNM7BGX9:4:12510:18264:10223 .1",60
"3461","CMV","NB502000:222:HTNM7BGX9:4:12511:3461:1573 .1",53
"3463","CMV","NB502000:222:HTNM7BGX9:4:12511:20048:9633 .1",127
"3465","CMV","NB502000:222:HTNM7BGX9:4:12511:15651:11059 .1",59
"3467","CMV","NB502000:222:HTNM7BGX9:4:12511:13459:11310 .1",167
"3469","CMV","NB502000:222:HTNM7BGX9:4:12511:18240:15538 .1",58
"3473","CMV","NB502000:222:HTNM7BGX9:4:12512:11245:9632 .1",170
"3475","CMV","NB502000:222:HTNM7BGX9:4:12601:17342:6447 .1",74
"3477","CMV","NB502000:222:HTNM7BGX9:4:12602:24866:4423 .1",53
"3479","CMV","NB502000:222:HTNM7BGX9:4:12602:6878:15361 .1",147
"3481","CMV","NB502000:222:HTNM7BGX9:4:12603:21565:4248 .1",52
"3483","CMV","NB502000:222:HTNM7BGX9:4:12603:5154:6151 .1",157
"3485","CMV","NB502000:222:HTNM7BGX9:4:12604:8587:8138 .1",475
"3487","CMV","NB502000:222:HTNM7BGX9:4:12604:4087:10131 .1",127
"3489","CMV","NB502000:222:HTNM7BGX9:4:12605:24436:11105 .1",85
"3491","CMV","NB502000:222:HTNM7BGX9:4:12606:16835:2168 .1",174
"3493","CMV","NB502000:222:HTNM7BGX9:4:12606:23102:3985 .1",193
"3496","CMV","NB502000:222:HTNM7BGX9:4:12608:11115:2387 .1",150
"3498","CMV","NB502000:222:HTNM7BGX9:4:12608:6486:4167 .1",291
"3500","CMV","NB502000:222:HTNM7BGX9:4:12608:16518:17460 .1",72
"3502","CMV","NB502000:222:HTNM7BGX9:4:12609:20512:12931 .1",138
"3504","CMV","NB502000:222:HTNM7BGX9:4:12610:4203:9870 .1",66
"3506","CMV","NB502000:222:HTNM7BGX9:4:12611:22292:8179 .1",150
"3508","CMV","NB502000:222:HTNM7BGX9:4:12611:4618:16237 .1",173
"3511","CMV","NB502000:222:HTNM7BGX9:4:12612:5418:1160 .1",57
"3513","CMV","NB502000:222:HTNM7BGX9:4:12612:5132:7642 .1",112
"3515","CMV","NB502000:222:HTNM7BGX9:4:13401:26197:7494 .1",84
"3517","CMV","NB502000:222:HTNM7BGX9:4:13402:16241:15029 .1",241
"3519","CMV","NB502000:222:HTNM7BGX9:4:13402:14025:20132 .1",43
"3523","CMV","NB502000:222:HTNM7BGX9:4:13403:13190:8601 .1",103
"3525","CMV","NB502000:222:HTNM7BGX9:4:13403:21345:9257 .1",324
"3527","CMV","NB502000:222:HTNM7BGX9:4:13403:8954:16660 .1",53
"3529","CMV","NB502000:222:HTNM7BGX9:4:13404:14014:3478 .1",146
"3531","CMV","NB502000:222:HTNM7BGX9:4:13404:23905:5933 .1",159
"3533","CMV","NB502000:222:HTNM7BGX9:4:13404:4677:13190 .1",62
"3535","CMV","NB502000:222:HTNM7BGX9:4:13405:10575:13907 .1",106
"3537","CMV","NB502000:222:HTNM7BGX9:4:13406:21173:9093 .1",299
"3539","CMV","NB502000:222:HTNM7BGX9:4:13406:22205:11950 .1",226
"3541","CMV","NB502000:222:HTNM7BGX9:4:13406:4505:14638 .1",49
"3543","CMV","NB502000:222:HTNM7BGX9:4:13407:17635:3456 .1",57
"3545","CMV","NB502000:222:HTNM7BGX9:4:13407:10614:10986 .1",69
